"NPI","Resource ID","Name","References List"
"vhdir-practitioner-9992401703-1","VerificationResult/vhdir-practitioner-9992401703-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992401703/_history/3"
"vhdir-practitioner-9995430912-1","VerificationResult/vhdir-practitioner-9995430912-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995430912/_history/3"
"vhdir-practitioner-9994125529-2","VerificationResult/vhdir-practitioner-9994125529-2",""
"vhdir-practitioner-9997055987-2","VerificationResult/vhdir-practitioner-9997055987-2",""
"vhdir-practitioner-9999274911-2","VerificationResult/vhdir-practitioner-9999274911-2",""
"vhdir-practitioner-9994125529-1","VerificationResult/vhdir-practitioner-9994125529-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994125529/_history/3"
"vhdir-practitioner-9997055987-1","VerificationResult/vhdir-practitioner-9997055987-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9997055987/_history/3"
"vhdir-practitioner-9999379410-2","VerificationResult/vhdir-practitioner-9999379410-2",""
"vhdir-practitioner-9999274911-1","VerificationResult/vhdir-practitioner-9999274911-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999274911/_history/3"
"vhdir-practitioner-9997652137-2","VerificationResult/vhdir-practitioner-9997652137-2",""
"vhdir-practitioner-9999379410-1","VerificationResult/vhdir-practitioner-9999379410-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999379410/_history/3"
"vhdir-practitioner-9998367920-2","VerificationResult/vhdir-practitioner-9998367920-2",""
"vhdir-practitioner-9997652137-1","VerificationResult/vhdir-practitioner-9997652137-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9997652137/_history/3"
"vhdir-practitioner-9992500429-2","VerificationResult/vhdir-practitioner-9992500429-2",""
"vhdir-practitioner-9998367920-1","VerificationResult/vhdir-practitioner-9998367920-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998367920/_history/3"
"vhdir-practitioner-9992901281-2","VerificationResult/vhdir-practitioner-9992901281-2",""
"vhdir-practitioner-9992500429-1","VerificationResult/vhdir-practitioner-9992500429-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992500429/_history/3"
"vhdir-practitioner-9996642163-2","VerificationResult/vhdir-practitioner-9996642163-2",""
"vhdir-practitioner-9991591511-2","VerificationResult/vhdir-practitioner-9991591511-2",""
"vhdir-practitioner-9992901281-1","VerificationResult/vhdir-practitioner-9992901281-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992901281/_history/3"
"vhdir-practitioner-9994822428-2","VerificationResult/vhdir-practitioner-9994822428-2",""
"vhdir-practitioner-9996642163-1","VerificationResult/vhdir-practitioner-9996642163-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996642163/_history/3"
"vhdir-practitioner-9991591511-1","VerificationResult/vhdir-practitioner-9991591511-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991591511/_history/3"
"vhdir-practitioner-9994822428-1","VerificationResult/vhdir-practitioner-9994822428-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994822428/_history/3"
"vhdir-practitioner-9994429619-2","VerificationResult/vhdir-practitioner-9994429619-2",""
"vhdir-practitioner-9996941685-2","VerificationResult/vhdir-practitioner-9996941685-2",""
"vhdir-practitioner-9998560488-2","VerificationResult/vhdir-practitioner-9998560488-2",""
"vhdir-practitioner-9994429619-1","VerificationResult/vhdir-practitioner-9994429619-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994429619/_history/3"
"vhdir-practitioner-9995933619-2","VerificationResult/vhdir-practitioner-9995933619-2",""
"vhdir-practitioner-9994824986-2","VerificationResult/vhdir-practitioner-9994824986-2",""
"vhdir-practitioner-9998560488-1","VerificationResult/vhdir-practitioner-9998560488-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998560488/_history/3"
"vhdir-practitioner-9996941685-1","VerificationResult/vhdir-practitioner-9996941685-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996941685/_history/3"
"vhdir-practitioner-9995933619-1","VerificationResult/vhdir-practitioner-9995933619-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995933619/_history/3"
"vhdir-practitioner-9994824986-1","VerificationResult/vhdir-practitioner-9994824986-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994824986/_history/3"
"vhdir-practitioner-9992006667-2","VerificationResult/vhdir-practitioner-9992006667-2",""
"vhdir-practitioner-9991893359-2","VerificationResult/vhdir-practitioner-9991893359-2",""
"vhdir-practitioner-9996145705-2","VerificationResult/vhdir-practitioner-9996145705-2",""
"vhdir-practitioner-9992006667-1","VerificationResult/vhdir-practitioner-9992006667-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992006667/_history/3"
"vhdir-practitioner-9996145705-1","VerificationResult/vhdir-practitioner-9996145705-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996145705/_history/3"
"vhdir-practitioner-9991191923-2","VerificationResult/vhdir-practitioner-9991191923-2",""
"vhdir-practitioner-9991893359-1","VerificationResult/vhdir-practitioner-9991893359-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991893359/_history/3"
"vhdir-practitioner-9992208723-2","VerificationResult/vhdir-practitioner-9992208723-2",""
"vhdir-practitioner-9991191923-1","VerificationResult/vhdir-practitioner-9991191923-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991191923/_history/3"
"vhdir-practitioner-9994026869-2","VerificationResult/vhdir-practitioner-9994026869-2",""
"vhdir-practitioner-9993014487-2","VerificationResult/vhdir-practitioner-9993014487-2",""
"vhdir-practitioner-9992208723-1","VerificationResult/vhdir-practitioner-9992208723-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992208723/_history/3"
"vhdir-practitioner-9997055953-2","VerificationResult/vhdir-practitioner-9997055953-2",""
"vhdir-practitioner-9994026869-1","VerificationResult/vhdir-practitioner-9994026869-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994026869/_history/3"
"vhdir-practitioner-9994224411-2","VerificationResult/vhdir-practitioner-9994224411-2",""
"vhdir-practitioner-9993014487-1","VerificationResult/vhdir-practitioner-9993014487-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993014487/_history/3"
"vhdir-practitioner-9997055953-1","VerificationResult/vhdir-practitioner-9997055953-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9997055953/_history/3"
"vhdir-practitioner-9994224411-1","VerificationResult/vhdir-practitioner-9994224411-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994224411/_history/3"
"vhdir-practitioner-9999076351-2","VerificationResult/vhdir-practitioner-9999076351-2",""
"vhdir-practitioner-9994127913-2","VerificationResult/vhdir-practitioner-9994127913-2",""
"vhdir-practitioner-9996741757-2","VerificationResult/vhdir-practitioner-9996741757-2",""
"vhdir-practitioner-9999076351-1","VerificationResult/vhdir-practitioner-9999076351-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999076351/_history/3"
"vhdir-practitioner-9990782225-2","VerificationResult/vhdir-practitioner-9990782225-2",""
"vhdir-practitioner-9992507242-2","VerificationResult/vhdir-practitioner-9992507242-2",""
"vhdir-practitioner-9994127913-1","VerificationResult/vhdir-practitioner-9994127913-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994127913/_history/3"
"vhdir-practitioner-9996741757-1","VerificationResult/vhdir-practitioner-9996741757-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996741757/_history/3"
"vhdir-practitioner-9992507242-1","VerificationResult/vhdir-practitioner-9992507242-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992507242/_history/3"
"vhdir-practitioner-9990782225-1","VerificationResult/vhdir-practitioner-9990782225-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9990782225/_history/3"
"vhdir-practitioner-9992703623-2","VerificationResult/vhdir-practitioner-9992703623-2",""
"vhdir-practitioner-9993219868-2","VerificationResult/vhdir-practitioner-9993219868-2",""
"vhdir-practitioner-9995234517-2","VerificationResult/vhdir-practitioner-9995234517-2",""
"vhdir-practitioner-9992703623-1","VerificationResult/vhdir-practitioner-9992703623-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992703623/_history/3"
"vhdir-practitioner-9993219868-1","VerificationResult/vhdir-practitioner-9993219868-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993219868/_history/3"
"vhdir-practitioner-9999670044-2","VerificationResult/vhdir-practitioner-9999670044-2",""
"vhdir-practitioner-9995234517-1","VerificationResult/vhdir-practitioner-9995234517-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995234517/_history/3"
"vhdir-practitioner-9994621617-2","VerificationResult/vhdir-practitioner-9994621617-2",""
"vhdir-practitioner-9999670044-1","VerificationResult/vhdir-practitioner-9999670044-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999670044/_history/3"
"vhdir-practitioner-9996148154-2","VerificationResult/vhdir-practitioner-9996148154-2",""
"vhdir-practitioner-9994621617-1","VerificationResult/vhdir-practitioner-9994621617-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994621617/_history/3"
"vhdir-practitioner-9990282706-2","VerificationResult/vhdir-practitioner-9990282706-2",""
"vhdir-practitioner-9994622813-2","VerificationResult/vhdir-practitioner-9994622813-2",""
"vhdir-practitioner-9996148154-1","VerificationResult/vhdir-practitioner-9996148154-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996148154/_history/3"
"vhdir-practitioner-9990282706-1","VerificationResult/vhdir-practitioner-9990282706-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9990282706/_history/3"
"vhdir-practitioner-9998367987-2","VerificationResult/vhdir-practitioner-9998367987-2",""
"vhdir-practitioner-9994622813-1","VerificationResult/vhdir-practitioner-9994622813-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994622813/_history/3"
"vhdir-practitioner-9995530701-2","VerificationResult/vhdir-practitioner-9995530701-2",""
"vhdir-practitioner-9998367987-1","VerificationResult/vhdir-practitioner-9998367987-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998367987/_history/3"
"vhdir-practitioner-9996542191-2","VerificationResult/vhdir-practitioner-9996542191-2",""
"vhdir-practitioner-9995530701-1","VerificationResult/vhdir-practitioner-9995530701-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995530701/_history/3"
"vhdir-practitioner-9991292802-2","VerificationResult/vhdir-practitioner-9991292802-2",""
"vhdir-practitioner-9996542191-1","VerificationResult/vhdir-practitioner-9996542191-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996542191/_history/3"
"vhdir-practitioner-9991197565-2","VerificationResult/vhdir-practitioner-9991197565-2",""
"vhdir-practitioner-9991094251-2","VerificationResult/vhdir-practitioner-9991094251-2",""
"vhdir-practitioner-9991292802-1","VerificationResult/vhdir-practitioner-9991292802-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991292802/_history/3"
"vhdir-practitioner-9991197565-1","VerificationResult/vhdir-practitioner-9991197565-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991197565/_history/3"
"vhdir-practitioner-9991094251-1","VerificationResult/vhdir-practitioner-9991094251-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991094251/_history/3"
"vhdir-practitioner-9996449894-2","VerificationResult/vhdir-practitioner-9996449894-2",""
"vhdir-practitioner-9991592667-2","VerificationResult/vhdir-practitioner-9991592667-2",""
"vhdir-practitioner-9991092107-2","VerificationResult/vhdir-practitioner-9991092107-2",""
"vhdir-practitioner-9996449894-1","VerificationResult/vhdir-practitioner-9996449894-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996449894/_history/3"
"vhdir-practitioner-9998569901-2","VerificationResult/vhdir-practitioner-9998569901-2",""
"vhdir-practitioner-9991592667-1","VerificationResult/vhdir-practitioner-9991592667-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991592667/_history/3"
"vhdir-practitioner-9991092107-1","VerificationResult/vhdir-practitioner-9991092107-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991092107/_history/3"
"vhdir-practitioner-9995833936-2","VerificationResult/vhdir-practitioner-9995833936-2",""
"vhdir-practitioner-9998569901-1","VerificationResult/vhdir-practitioner-9998569901-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998569901/_history/3"
"vhdir-practitioner-9995833936-1","VerificationResult/vhdir-practitioner-9995833936-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995833936/_history/3"
"vhdir-practitioner-9993616148-2","VerificationResult/vhdir-practitioner-9993616148-2",""
"vhdir-practitioner-9993015542-2","VerificationResult/vhdir-practitioner-9993015542-2",""
"vhdir-practitioner-9994024559-2","VerificationResult/vhdir-practitioner-9994024559-2",""
"vhdir-practitioner-9998865387-2","VerificationResult/vhdir-practitioner-9998865387-2",""
"vhdir-practitioner-9993616148-1","VerificationResult/vhdir-practitioner-9993616148-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993616148/_history/3"
"vhdir-practitioner-9994024559-1","VerificationResult/vhdir-practitioner-9994024559-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994024559/_history/3"
"vhdir-practitioner-9993015542-1","VerificationResult/vhdir-practitioner-9993015542-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993015542/_history/3"
"vhdir-practitioner-9998865387-1","VerificationResult/vhdir-practitioner-9998865387-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998865387/_history/3"
"vhdir-practitioner-9991792529-2","VerificationResult/vhdir-practitioner-9991792529-2",""
"vhdir-practitioner-9999272717-2","VerificationResult/vhdir-practitioner-9999272717-2",""
"vhdir-practitioner-9998761918-2","VerificationResult/vhdir-practitioner-9998761918-2",""
"vhdir-practitioner-9999772202-2","VerificationResult/vhdir-practitioner-9999772202-2",""
"vhdir-practitioner-9991792529-1","VerificationResult/vhdir-practitioner-9991792529-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991792529/_history/3"
"vhdir-practitioner-9998761918-1","VerificationResult/vhdir-practitioner-9998761918-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998761918/_history/3"
"vhdir-practitioner-9999272717-1","VerificationResult/vhdir-practitioner-9999272717-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999272717/_history/3"
"vhdir-practitioner-9999772202-1","VerificationResult/vhdir-practitioner-9999772202-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999772202/_history/3"
"vhdir-practitioner-9994825959-2","VerificationResult/vhdir-practitioner-9994825959-2",""
"vhdir-practitioner-9992600300-2","VerificationResult/vhdir-practitioner-9992600300-2",""
"vhdir-practitioner-9994825959-1","VerificationResult/vhdir-practitioner-9994825959-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994825959/_history/3"
"vhdir-practitioner-9998560132-2","VerificationResult/vhdir-practitioner-9998560132-2",""
"vhdir-practitioner-9996540005-2","VerificationResult/vhdir-practitioner-9996540005-2",""
"vhdir-practitioner-9992600300-1","VerificationResult/vhdir-practitioner-9992600300-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992600300/_history/3"
"vhdir-practitioner-9991193101-2","VerificationResult/vhdir-practitioner-9991193101-2",""
"vhdir-practitioner-9996540005-1","VerificationResult/vhdir-practitioner-9996540005-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996540005/_history/3"
"vhdir-practitioner-9998560132-1","VerificationResult/vhdir-practitioner-9998560132-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998560132/_history/3"
"vhdir-practitioner-9991193101-1","VerificationResult/vhdir-practitioner-9991193101-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991193101/_history/3"
"vhdir-practitioner-9995037070-2","VerificationResult/vhdir-practitioner-9995037070-2",""
"vhdir-practitioner-9995337671-2","VerificationResult/vhdir-practitioner-9995337671-2",""
"vhdir-practitioner-9992207501-2","VerificationResult/vhdir-practitioner-9992207501-2",""
"vhdir-practitioner-9992904640-2","VerificationResult/vhdir-practitioner-9992904640-2",""
"vhdir-practitioner-9995337671-1","VerificationResult/vhdir-practitioner-9995337671-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995337671/_history/3"
"vhdir-practitioner-9995037070-1","VerificationResult/vhdir-practitioner-9995037070-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995037070/_history/3"
"vhdir-practitioner-9992207501-1","VerificationResult/vhdir-practitioner-9992207501-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992207501/_history/3"
"vhdir-practitioner-9992103207-2","VerificationResult/vhdir-practitioner-9992103207-2",""
"vhdir-practitioner-9992904640-1","VerificationResult/vhdir-practitioner-9992904640-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992904640/_history/3"
"vhdir-practitioner-9992103207-1","VerificationResult/vhdir-practitioner-9992103207-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992103207/_history/3"
"vhdir-practitioner-9993812421-2","VerificationResult/vhdir-practitioner-9993812421-2",""
"vhdir-practitioner-9996348908-2","VerificationResult/vhdir-practitioner-9996348908-2",""
"vhdir-practitioner-9994722926-2","VerificationResult/vhdir-practitioner-9994722926-2",""
"vhdir-practitioner-9998764342-2","VerificationResult/vhdir-practitioner-9998764342-2",""
"vhdir-practitioner-9993812421-1","VerificationResult/vhdir-practitioner-9993812421-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993812421/_history/3"
"vhdir-practitioner-9996348908-1","VerificationResult/vhdir-practitioner-9996348908-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996348908/_history/3"
"vhdir-practitioner-9994722926-1","VerificationResult/vhdir-practitioner-9994722926-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994722926/_history/3"
"vhdir-practitioner-9996949407-2","VerificationResult/vhdir-practitioner-9996949407-2",""
"vhdir-practitioner-9998764342-1","VerificationResult/vhdir-practitioner-9998764342-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998764342/_history/3"
"vhdir-practitioner-9996949407-1","VerificationResult/vhdir-practitioner-9996949407-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9996949407/_history/3"
"vhdir-practitioner-9994923638-2","VerificationResult/vhdir-practitioner-9994923638-2",""
"vhdir-practitioner-9995136011-2","VerificationResult/vhdir-practitioner-9995136011-2",""
"vhdir-practitioner-9990085376-2","VerificationResult/vhdir-practitioner-9990085376-2",""
"vhdir-practitioner-9999673428-2","VerificationResult/vhdir-practitioner-9999673428-2",""
"vhdir-practitioner-9995136011-1","VerificationResult/vhdir-practitioner-9995136011-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995136011/_history/3"
"vhdir-practitioner-9994923638-1","VerificationResult/vhdir-practitioner-9994923638-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994923638/_history/3"
"vhdir-practitioner-9999673428-1","VerificationResult/vhdir-practitioner-9999673428-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999673428/_history/3"
"vhdir-practitioner-9990085376-1","VerificationResult/vhdir-practitioner-9990085376-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9990085376/_history/3"
"vhdir-practitioner-9991494825-2","VerificationResult/vhdir-practitioner-9991494825-2",""
"vhdir-practitioner-9993015898-2","VerificationResult/vhdir-practitioner-9993015898-2",""
"vhdir-practitioner-9991490708-2","VerificationResult/vhdir-practitioner-9991490708-2",""
"vhdir-practitioner-9991494825-1","VerificationResult/vhdir-practitioner-9991494825-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991494825/_history/3"
"vhdir-practitioner-9993015898-1","VerificationResult/vhdir-practitioner-9993015898-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993015898/_history/3"
"vhdir-practitioner-9994428512-2","VerificationResult/vhdir-practitioner-9994428512-2",""
"vhdir-practitioner-9991490708-1","VerificationResult/vhdir-practitioner-9991490708-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991490708/_history/3"
"vhdir-practitioner-9992005511-2","VerificationResult/vhdir-practitioner-9992005511-2",""
"vhdir-practitioner-9994428512-1","VerificationResult/vhdir-practitioner-9994428512-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994428512/_history/3"
"vhdir-practitioner-9993712853-2","VerificationResult/vhdir-practitioner-9993712853-2",""
"vhdir-practitioner-9992005511-1","VerificationResult/vhdir-practitioner-9992005511-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9992005511/_history/3"
"vhdir-practitioner-9991692721-2","VerificationResult/vhdir-practitioner-9991692721-2",""
"vhdir-practitioner-9990787752-2","VerificationResult/vhdir-practitioner-9990787752-2",""
"vhdir-practitioner-9993712853-1","VerificationResult/vhdir-practitioner-9993712853-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993712853/_history/3"
"vhdir-practitioner-9991692721-1","VerificationResult/vhdir-practitioner-9991692721-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991692721/_history/3"
"vhdir-practitioner-9990787752-1","VerificationResult/vhdir-practitioner-9990787752-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9990787752/_history/3"
"vhdir-practitioner-9997155850-2","VerificationResult/vhdir-practitioner-9997155850-2",""
"vhdir-practitioner-9993015609-2","VerificationResult/vhdir-practitioner-9993015609-2",""
"vhdir-practitioner-9993217862-2","VerificationResult/vhdir-practitioner-9993217862-2",""
"vhdir-practitioner-9998965433-2","VerificationResult/vhdir-practitioner-9998965433-2",""
"vhdir-practitioner-9997155850-1","VerificationResult/vhdir-practitioner-9997155850-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9997155850/_history/3"
"vhdir-practitioner-9993217862-1","VerificationResult/vhdir-practitioner-9993217862-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993217862/_history/3"
"vhdir-practitioner-9993015609-1","VerificationResult/vhdir-practitioner-9993015609-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993015609/_history/3"
"vhdir-practitioner-9998965433-1","VerificationResult/vhdir-practitioner-9998965433-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998965433/_history/3"
"vhdir-practitioner-9994424123-2","VerificationResult/vhdir-practitioner-9994424123-2",""
"vhdir-practitioner-9994424123-1","VerificationResult/vhdir-practitioner-9994424123-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994424123/_history/3"
"vhdir-practitioner-9998367086-2","VerificationResult/vhdir-practitioner-9998367086-2",""
"vhdir-practitioner-9995338836-2","VerificationResult/vhdir-practitioner-9995338836-2",""
"vhdir-practitioner-9998367086-1","VerificationResult/vhdir-practitioner-9998367086-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998367086/_history/3"
"vhdir-practitioner-9991994635-2","VerificationResult/vhdir-practitioner-9991994635-2",""
"vhdir-practitioner-9993511994-2","VerificationResult/vhdir-practitioner-9993511994-2",""
"vhdir-practitioner-9995338836-1","VerificationResult/vhdir-practitioner-9995338836-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9995338836/_history/3"
"vhdir-practitioner-9993212145-2","VerificationResult/vhdir-practitioner-9993212145-2",""
"vhdir-practitioner-9991994635-1","VerificationResult/vhdir-practitioner-9991994635-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9991994635/_history/3"
"vhdir-practitioner-9993511994-1","VerificationResult/vhdir-practitioner-9993511994-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993511994/_history/3"
"vhdir-practitioner-9993712663-2","VerificationResult/vhdir-practitioner-9993712663-2",""
"vhdir-practitioner-9993212145-1","VerificationResult/vhdir-practitioner-9993212145-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993212145/_history/3"
"vhdir-practitioner-9994225673-2","VerificationResult/vhdir-practitioner-9994225673-2",""
"vhdir-practitioner-9999772467-2","VerificationResult/vhdir-practitioner-9999772467-2",""
"vhdir-practitioner-9993712663-1","VerificationResult/vhdir-practitioner-9993712663-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9993712663/_history/3"
"vhdir-practitioner-9994225673-1","VerificationResult/vhdir-practitioner-9994225673-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994225673/_history/3"
"vhdir-practitioner-9997258363-2","VerificationResult/vhdir-practitioner-9997258363-2",""
"vhdir-practitioner-9999772467-1","VerificationResult/vhdir-practitioner-9999772467-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9999772467/_history/3"
"vhdir-practitioner-9994323251-2","VerificationResult/vhdir-practitioner-9994323251-2",""
"vhdir-practitioner-9997258363-1","VerificationResult/vhdir-practitioner-9997258363-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9997258363/_history/3"
"vhdir-practitioner-9997053958-2","VerificationResult/vhdir-practitioner-9997053958-2",""
"vhdir-practitioner-9994323251-1","VerificationResult/vhdir-practitioner-9994323251-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9994323251/_history/3"
"vhdir-practitioner-9998762346-2","VerificationResult/vhdir-practitioner-9998762346-2",""
"vhdir-practitioner-9995631853-2","VerificationResult/vhdir-practitioner-9995631853-2",""
"vhdir-practitioner-9997053958-1","VerificationResult/vhdir-practitioner-9997053958-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9997053958/_history/3"
"vhdir-practitioner-9998762346-1","VerificationResult/vhdir-practitioner-9998762346-1","http://vhdir-demo.azurewebsites.net/fhir/Practitioner/vhdir-practitioner-9998762346/_history/3"
