"NPI","Resource ID","Name","References List"
"9994020201","PractitionerRole/vhdir-practitionerrole-9994020201-2","Rodrigo Águilar","HPID030000"
"9994020201","PractitionerRole/vhdir-practitionerrole-9994020201-3","Rodrigo Águilar","HPID020000"
"9992202023","PractitionerRole/vhdir-practitionerrole-9992202023-0","Antione Rice","9998062387"
"9992202023","PractitionerRole/vhdir-practitionerrole-9992202023-1","Antione Rice","HPID030000"
"9992202023","PractitionerRole/vhdir-practitionerrole-9992202023-2","Antione Rice","HPID020000"
"9996749313","PractitionerRole/vhdir-practitionerrole-9996749313-0","Ronnie Auer","9990789741"
"9996749313","PractitionerRole/vhdir-practitionerrole-9996749313-1","Ronnie Auer","9997552602"
"9996749313","PractitionerRole/vhdir-practitionerrole-9996749313-2","Ronnie Auer","9999774646"
"9996749313","PractitionerRole/vhdir-practitionerrole-9996749313-3","Ronnie Auer","HPID020000"
"9996749313","PractitionerRole/vhdir-practitionerrole-9996749313-4","Ronnie Auer","HPID010000"
"9992608956","PractitionerRole/vhdir-practitionerrole-9992608956-0","Andre Buckridge","9992607537"
"9992608956","PractitionerRole/vhdir-practitionerrole-9992608956-1","Andre Buckridge","9994723478"
"9992608956","PractitionerRole/vhdir-practitionerrole-9992608956-2","Andre Buckridge","HPID020000"
"9992608956","PractitionerRole/vhdir-practitionerrole-9992608956-3","Andre Buckridge","HPID030000"
"9999870674","PractitionerRole/vhdir-practitionerrole-9999870674-0","Laurence Reichert","9990789741"
"9999870674","PractitionerRole/vhdir-practitionerrole-9999870674-1","Laurence Reichert","HPID030000"
"9990284637","PractitionerRole/vhdir-practitionerrole-9990284637-0","Armando Mateo","9995935572"
"9990284637","PractitionerRole/vhdir-practitionerrole-9990284637-1","Armando Mateo","9998962430"
"9990284637","PractitionerRole/vhdir-practitionerrole-9990284637-2","Armando Mateo","9994723478"
"9990284637","PractitionerRole/vhdir-practitionerrole-9990284637-3","Armando Mateo","HPID030000"
"9990082787","PractitionerRole/vhdir-practitionerrole-9990082787-0","Danial Wolff","9997552602"
"9990082787","PractitionerRole/vhdir-practitionerrole-9990082787-1","Danial Wolff","9999774646"
"9990082787","PractitionerRole/vhdir-practitionerrole-9990082787-2","Danial Wolff","9992307530"
"9990082787","PractitionerRole/vhdir-practitionerrole-9990082787-3","Danial Wolff","HPID010000"
"9990082787","PractitionerRole/vhdir-practitionerrole-9990082787-4","Danial Wolff","HPID020000"
"9993810094","PractitionerRole/vhdir-practitionerrole-9993810094-0","Andreas Parker","9995630533"
"9993810094","PractitionerRole/vhdir-practitionerrole-9993810094-1","Andreas Parker","9994427431"
"9993810094","PractitionerRole/vhdir-practitionerrole-9993810094-2","Andreas Parker","HPID010000"
"9993810094","PractitionerRole/vhdir-practitionerrole-9993810094-3","Andreas Parker","HPID030000"
"9996840202","PractitionerRole/vhdir-practitionerrole-9996840202-0","Maricarmen Garrido","9995935572"
"9996840202","PractitionerRole/vhdir-practitionerrole-9996840202-1","Maricarmen Garrido","9998962430"
"9996840202","PractitionerRole/vhdir-practitionerrole-9996840202-2","Maricarmen Garrido","9994723478"
"9996840202","PractitionerRole/vhdir-practitionerrole-9996840202-3","Maricarmen Garrido","HPID010000"
"9996840202","PractitionerRole/vhdir-practitionerrole-9996840202-4","Maricarmen Garrido","HPID030000"
"9996840202","PractitionerRole/vhdir-practitionerrole-9996840202-5","Maricarmen Garrido","HPID020000"
"9993618995","PractitionerRole/vhdir-practitionerrole-9993618995-0","Dana Heller","9997552602"
"9993618995","PractitionerRole/vhdir-practitionerrole-9993618995-1","Dana Heller","9999774646"
"9993618995","PractitionerRole/vhdir-practitionerrole-9993618995-2","Dana Heller","9990789741"
"9993618995","PractitionerRole/vhdir-practitionerrole-9993618995-3","Dana Heller","HPID030000"
"9991890835","PractitionerRole/vhdir-practitionerrole-9991890835-0","Terrence Witting","9999670259"
"9991890835","PractitionerRole/vhdir-practitionerrole-9991890835-1","Terrence Witting","9998863986"
"9991890835","PractitionerRole/vhdir-practitionerrole-9991890835-2","Terrence Witting","HPID030000"
"9997254479","PractitionerRole/vhdir-practitionerrole-9997254479-0","Homero Rincón","9990085657"
"9997254479","PractitionerRole/vhdir-practitionerrole-9997254479-1","Homero Rincón","HPID070000"
"9997254479","PractitionerRole/vhdir-practitionerrole-9997254479-2","Homero Rincón","HPID090000"
"9997254479","PractitionerRole/vhdir-practitionerrole-9997254479-3","Homero Rincón","HPID080000"
"9992305997","PractitionerRole/vhdir-practitionerrole-9992305997-0","Ana María Gurule","9991396014"
"9992305997","PractitionerRole/vhdir-practitionerrole-9992305997-1","Ana María Gurule","HPID020000"
"9992305997","PractitionerRole/vhdir-practitionerrole-9992305997-2","Ana María Gurule","HPID030000"
"9992305997","PractitionerRole/vhdir-practitionerrole-9992305997-3","Ana María Gurule","HPID010000"
"9996840343","PractitionerRole/vhdir-practitionerrole-9996840343-0","Lucas Delvalle","9992006923"
"9996840343","PractitionerRole/vhdir-practitionerrole-9996840343-1","Lucas Delvalle","9998269624"
"9996840343","PractitionerRole/vhdir-practitionerrole-9996840343-2","Lucas Delvalle","HPID050000"
"9996840343","PractitionerRole/vhdir-practitionerrole-9996840343-3","Lucas Delvalle","HPID060000"
"9996840343","PractitionerRole/vhdir-practitionerrole-9996840343-4","Lucas Delvalle","HPID040000"
"9995436208","PractitionerRole/vhdir-practitionerrole-9995436208-0","Edgardo Runolfsson","9995935572"
"9995436208","PractitionerRole/vhdir-practitionerrole-9995436208-1","Edgardo Runolfsson","9991095779"
"9995436208","PractitionerRole/vhdir-practitionerrole-9995436208-2","Edgardo Runolfsson","9999972445"
"9995436208","PractitionerRole/vhdir-practitionerrole-9995436208-3","Edgardo Runolfsson","HPID030000"
"9993517025","PractitionerRole/vhdir-practitionerrole-9993517025-0","Theresa Jast","9998962430"
"9993517025","PractitionerRole/vhdir-practitionerrole-9993517025-1","Theresa Jast","9994723478"
"9993517025","PractitionerRole/vhdir-practitionerrole-9993517025-2","Theresa Jast","9992607537"
"9993517025","PractitionerRole/vhdir-practitionerrole-9993517025-3","Theresa Jast","HPID010000"
"9993517025","PractitionerRole/vhdir-practitionerrole-9993517025-4","Theresa Jast","HPID020000"
"9990284702","PractitionerRole/vhdir-practitionerrole-9990284702-0","José María Cadena","9991692366"
"9990284702","PractitionerRole/vhdir-practitionerrole-9990284702-1","José María Cadena","HPID010000"
"9990284702","PractitionerRole/vhdir-practitionerrole-9990284702-2","José María Cadena","HPID020000"
"9990284702","PractitionerRole/vhdir-practitionerrole-9990284702-3","José María Cadena","HPID030000"
"9998668412","PractitionerRole/vhdir-practitionerrole-9998668412-0","Wally Mraz","9992006923"
"9998668412","PractitionerRole/vhdir-practitionerrole-9998668412-1","Wally Mraz","HPID040000"
"9993719924","PractitionerRole/vhdir-practitionerrole-9993719924-0","Lorenzo Berge","9999774646"
"9993719924","PractitionerRole/vhdir-practitionerrole-9993719924-1","Lorenzo Berge","9992307530"
"9993719924","PractitionerRole/vhdir-practitionerrole-9993719924-2","Lorenzo Berge","9997552602"
"9993719924","PractitionerRole/vhdir-practitionerrole-9993719924-3","Lorenzo Berge","HPID030000"
"9993719924","PractitionerRole/vhdir-practitionerrole-9993719924-4","Lorenzo Berge","HPID020000"
"9992800832","PractitionerRole/vhdir-practitionerrole-9992800832-0","Tyler Schultz","9999774646"
"9992800832","PractitionerRole/vhdir-practitionerrole-9992800832-1","Tyler Schultz","9992307530"
"9992800832","PractitionerRole/vhdir-practitionerrole-9992800832-2","Tyler Schultz","HPID010000"
"9992800832","PractitionerRole/vhdir-practitionerrole-9992800832-3","Tyler Schultz","HPID020000"
"9997153376","PractitionerRole/vhdir-practitionerrole-9997153376-0","Ezekiel Fritsch","9991396014"
"9997153376","PractitionerRole/vhdir-practitionerrole-9997153376-1","Ezekiel Fritsch","HPID010000"
"9997153376","PractitionerRole/vhdir-practitionerrole-9997153376-2","Ezekiel Fritsch","HPID030000"
"9997153376","PractitionerRole/vhdir-practitionerrole-9997153376-3","Ezekiel Fritsch","HPID020000"
"9994325090","PractitionerRole/vhdir-practitionerrole-9994325090-0","Cecile Wisozk","9996245255"
"9994325090","PractitionerRole/vhdir-practitionerrole-9994325090-1","Cecile Wisozk","9990789741"
"9994325090","PractitionerRole/vhdir-practitionerrole-9994325090-2","Cecile Wisozk","9997552602"
"9994325090","PractitionerRole/vhdir-practitionerrole-9994325090-3","Cecile Wisozk","HPID010000"
"9993911957","PractitionerRole/vhdir-practitionerrole-9993911957-0","Noble Denesik","9997659264"
"9993911957","PractitionerRole/vhdir-practitionerrole-9993911957-1","Noble Denesik","9994427431"
"9993911957","PractitionerRole/vhdir-practitionerrole-9993911957-2","Noble Denesik","9995630533"
"9993911957","PractitionerRole/vhdir-practitionerrole-9993911957-3","Noble Denesik","HPID020000"
"9993911957","PractitionerRole/vhdir-practitionerrole-9993911957-4","Noble Denesik","HPID010000"
"9990082662","PractitionerRole/vhdir-practitionerrole-9990082662-0","Elton Bednar","9991396014"
"9990082662","PractitionerRole/vhdir-practitionerrole-9990082662-1","Elton Bednar","9990780047"
"9990082662","PractitionerRole/vhdir-practitionerrole-9990082662-2","Elton Bednar","HPID020000"
"9990082662","PractitionerRole/vhdir-practitionerrole-9990082662-3","Elton Bednar","HPID010000"
"9990082662","PractitionerRole/vhdir-practitionerrole-9990082662-4","Elton Bednar","HPID030000"
"9992901869","PractitionerRole/vhdir-practitionerrole-9992901869-0","Beau Hagenes","9998762106"
"9992901869","PractitionerRole/vhdir-practitionerrole-9992901869-1","Beau Hagenes","9996643294"
"9992901869","PractitionerRole/vhdir-practitionerrole-9992901869-2","Beau Hagenes","HPID080000"
"9992901869","PractitionerRole/vhdir-practitionerrole-9992901869-3","Beau Hagenes","HPID090000"
"9991092776","PractitionerRole/vhdir-practitionerrole-9991092776-0","Solomon Rogahn","9999774646"
"9991092776","PractitionerRole/vhdir-practitionerrole-9991092776-1","Solomon Rogahn","9992307530"
"9991092776","PractitionerRole/vhdir-practitionerrole-9991092776-2","Solomon Rogahn","9997552602"
"9991092776","PractitionerRole/vhdir-practitionerrole-9991092776-3","Solomon Rogahn","HPID020000"
"9996244167","PractitionerRole/vhdir-practitionerrole-9996244167-0","Ezekiel McCullough","9994427431"
"9996244167","PractitionerRole/vhdir-practitionerrole-9996244167-1","Ezekiel McCullough","HPID010000"
"9996244167","PractitionerRole/vhdir-practitionerrole-9996244167-2","Ezekiel McCullough","HPID030000"
"9996244167","PractitionerRole/vhdir-practitionerrole-9996244167-3","Ezekiel McCullough","HPID020000"
"9998163373","PractitionerRole/vhdir-practitionerrole-9998163373-0","Pablo Barragán","9997659264"
"9998163373","PractitionerRole/vhdir-practitionerrole-9998163373-1","Pablo Barragán","9994427431"
"9998163373","PractitionerRole/vhdir-practitionerrole-9998163373-2","Pablo Barragán","HPID030000"
"9998163373","PractitionerRole/vhdir-practitionerrole-9998163373-3","Pablo Barragán","HPID020000"
"9997355232","PractitionerRole/vhdir-practitionerrole-9997355232-0","Amos Mann","9991892344"
"9997355232","PractitionerRole/vhdir-practitionerrole-9997355232-1","Amos Mann","HPID010000"
"9997355232","PractitionerRole/vhdir-practitionerrole-9997355232-2","Amos Mann","HPID030000"
"9997355208","PractitionerRole/vhdir-practitionerrole-9997355208-0","Aron Ullrich","9997552602"
"9997355208","PractitionerRole/vhdir-practitionerrole-9997355208-1","Aron Ullrich","9999774646"
"9997355208","PractitionerRole/vhdir-practitionerrole-9997355208-2","Aron Ullrich","HPID020000"
"9997355208","PractitionerRole/vhdir-practitionerrole-9997355208-3","Aron Ullrich","HPID010000"
"9997355208","PractitionerRole/vhdir-practitionerrole-9997355208-4","Aron Ullrich","HPID030000"
"9998466316","PractitionerRole/vhdir-practitionerrole-9998466316-0","Abel Stamm","9999670259"
"9998466316","PractitionerRole/vhdir-practitionerrole-9998466316-1","Abel Stamm","9998863986"
"9998466316","PractitionerRole/vhdir-practitionerrole-9998466316-2","Abel Stamm","HPID010000"
"9998466316","PractitionerRole/vhdir-practitionerrole-9998466316-3","Abel Stamm","HPID020000"
"9998466316","PractitionerRole/vhdir-practitionerrole-9998466316-4","Abel Stamm","HPID030000"
"9996143197","PractitionerRole/vhdir-practitionerrole-9996143197-0","Roger Hagenes","9992607537"
"9996143197","PractitionerRole/vhdir-practitionerrole-9996143197-1","Roger Hagenes","9994723478"
"9996143197","PractitionerRole/vhdir-practitionerrole-9996143197-2","Roger Hagenes","9998962430"
"9996143197","PractitionerRole/vhdir-practitionerrole-9996143197-3","Roger Hagenes","HPID020000"
"9990385514","PractitionerRole/vhdir-practitionerrole-9990385514-0","Apryl Daniel","9991396014"
"9990385514","PractitionerRole/vhdir-practitionerrole-9990385514-1","Apryl Daniel","HPID030000"
"9998466324","PractitionerRole/vhdir-practitionerrole-9998466324-0","Nestor Gibson","9991396014"
"9998466324","PractitionerRole/vhdir-practitionerrole-9998466324-1","Nestor Gibson","9990780047"
"9998466324","PractitionerRole/vhdir-practitionerrole-9998466324-2","Nestor Gibson","9996245255"
"9998466324","PractitionerRole/vhdir-practitionerrole-9998466324-3","Nestor Gibson","HPID030000"
"9990880580","PractitionerRole/vhdir-practitionerrole-9990880580-0","Juan Carlos Melgar","9992006923"
"9990880580","PractitionerRole/vhdir-practitionerrole-9990880580-1","Juan Carlos Melgar","9998269624"
"9990880580","PractitionerRole/vhdir-practitionerrole-9990880580-2","Juan Carlos Melgar","HPID050000"
"9990880580","PractitionerRole/vhdir-practitionerrole-9990880580-3","Juan Carlos Melgar","HPID060000"
"9990880580","PractitionerRole/vhdir-practitionerrole-9990880580-4","Juan Carlos Melgar","HPID040000"
"9997759294","PractitionerRole/vhdir-practitionerrole-9997759294-0","Hugo Bañuelos","9990085657"
"9997759294","PractitionerRole/vhdir-practitionerrole-9997759294-1","Hugo Bañuelos","9994521488"
"9997759294","PractitionerRole/vhdir-practitionerrole-9997759294-2","Hugo Bañuelos","HPID070000"
"9997759294","PractitionerRole/vhdir-practitionerrole-9997759294-3","Hugo Bañuelos","HPID090000"
"9997759294","PractitionerRole/vhdir-practitionerrole-9997759294-4","Hugo Bañuelos","HPID080000"
"9991395651","PractitionerRole/vhdir-practitionerrole-9991395651-0","Emmett Olson","9998269624"
"9991395651","PractitionerRole/vhdir-practitionerrole-9991395651-1","Emmett Olson","9992006923"
"9991395651","PractitionerRole/vhdir-practitionerrole-9991395651-2","Emmett Olson","HPID060000"
"9991395651","PractitionerRole/vhdir-practitionerrole-9991395651-3","Emmett Olson","HPID050000"
"9991395651","PractitionerRole/vhdir-practitionerrole-9991395651-4","Emmett Olson","HPID040000"
"9996244142","PractitionerRole/vhdir-practitionerrole-9996244142-0","Rosalia Solorio","9995131442"
"9996244142","PractitionerRole/vhdir-practitionerrole-9996244142-1","Rosalia Solorio","HPID060000"
"9991597641","PractitionerRole/vhdir-practitionerrole-9991597641-0","Lucas Samaniego","9992006923"
"9991597641","PractitionerRole/vhdir-practitionerrole-9991597641-1","Lucas Samaniego","HPID040000"
"9991597641","PractitionerRole/vhdir-practitionerrole-9991597641-2","Lucas Samaniego","HPID060000"
"9994729863","PractitionerRole/vhdir-practitionerrole-9994729863-0","Shane Kihn","9998762106"
"9994729863","PractitionerRole/vhdir-practitionerrole-9994729863-1","Shane Kihn","HPID070000"
"9994729863","PractitionerRole/vhdir-practitionerrole-9994729863-2","Shane Kihn","HPID080000"
"9994729863","PractitionerRole/vhdir-practitionerrole-9994729863-3","Shane Kihn","HPID090000"
"9998365221","PractitionerRole/vhdir-practitionerrole-9998365221-0","Logan Sawayn","9992607537"
"9998365221","PractitionerRole/vhdir-practitionerrole-9998365221-1","Logan Sawayn","9994723478"
"9998365221","PractitionerRole/vhdir-practitionerrole-9998365221-2","Logan Sawayn","HPID010000"
"9998365221","PractitionerRole/vhdir-practitionerrole-9998365221-3","Logan Sawayn","HPID020000"
"9995931167","PractitionerRole/vhdir-practitionerrole-9995931167-0","Shenna Moen","9991892344"
"9995931167","PractitionerRole/vhdir-practitionerrole-9995931167-1","Shenna Moen","HPID030000"
"9995931167","PractitionerRole/vhdir-practitionerrole-9995931167-2","Shenna Moen","HPID020000"
"9999779520","PractitionerRole/vhdir-practitionerrole-9999779520-0","Emilio Miramontes","9995935572"
"9999779520","PractitionerRole/vhdir-practitionerrole-9999779520-1","Emilio Miramontes","9998962430"
"9999779520","PractitionerRole/vhdir-practitionerrole-9999779520-2","Emilio Miramontes","HPID020000"
"9999779520","PractitionerRole/vhdir-practitionerrole-9999779520-3","Emilio Miramontes","HPID030000"
"9999779520","PractitionerRole/vhdir-practitionerrole-9999779520-4","Emilio Miramontes","HPID010000"
"9991799748","PractitionerRole/vhdir-practitionerrole-9991799748-0","Napoleon Boyer","9992607537"
"9991799748","PractitionerRole/vhdir-practitionerrole-9991799748-1","Napoleon Boyer","HPID020000"
"9991799748","PractitionerRole/vhdir-practitionerrole-9991799748-2","Napoleon Boyer","HPID010000"
"9994426011","PractitionerRole/vhdir-practitionerrole-9994426011-0","Santiago Córdova","9998762106"
"9994426011","PractitionerRole/vhdir-practitionerrole-9994426011-1","Santiago Córdova","9996643294"
"9994426011","PractitionerRole/vhdir-practitionerrole-9994426011-2","Santiago Córdova","HPID070000"
"9998062486","PractitionerRole/vhdir-practitionerrole-9998062486-0","Javier Gaitán","9994427431"
"9998062486","PractitionerRole/vhdir-practitionerrole-9998062486-1","Javier Gaitán","9995630533"
"9998062486","PractitionerRole/vhdir-practitionerrole-9998062486-2","Javier Gaitán","9997659264"
"9998062486","PractitionerRole/vhdir-practitionerrole-9998062486-3","Javier Gaitán","HPID030000"
"9998062486","PractitionerRole/vhdir-practitionerrole-9998062486-4","Javier Gaitán","HPID010000"
"9998062486","PractitionerRole/vhdir-practitionerrole-9998062486-5","Javier Gaitán","HPID020000"
"9995335113","PractitionerRole/vhdir-practitionerrole-9995335113-0","Emile Rutherford","9998269624"
"9995335113","PractitionerRole/vhdir-practitionerrole-9995335113-1","Emile Rutherford","9992006923"
"9995335113","PractitionerRole/vhdir-practitionerrole-9995335113-2","Emile Rutherford","HPID050000"
"9995335113","PractitionerRole/vhdir-practitionerrole-9995335113-3","Emile Rutherford","HPID040000"
"9997052380","PractitionerRole/vhdir-practitionerrole-9997052380-0","Bernardo Gaytán","9998269624"
"9997052380","PractitionerRole/vhdir-practitionerrole-9997052380-1","Bernardo Gaytán","9992006923"
"9997052380","PractitionerRole/vhdir-practitionerrole-9997052380-2","Bernardo Gaytán","9999177926"
"9997052380","PractitionerRole/vhdir-practitionerrole-9997052380-3","Bernardo Gaytán","HPID050000"
"9991395719","PractitionerRole/vhdir-practitionerrole-9991395719-0","Brandon Bruen","9992006923"
"9991395719","PractitionerRole/vhdir-practitionerrole-9991395719-1","Brandon Bruen","9998269624"
"9991395719","PractitionerRole/vhdir-practitionerrole-9991395719-2","Brandon Bruen","HPID060000"
"9998567434","PractitionerRole/vhdir-practitionerrole-9998567434-0","Edwardo Lockman","9999774646"
"9998567434","PractitionerRole/vhdir-practitionerrole-9998567434-1","Edwardo Lockman","HPID020000"
"9998567434","PractitionerRole/vhdir-practitionerrole-9998567434-2","Edwardo Lockman","HPID010000"
"9998567434","PractitionerRole/vhdir-practitionerrole-9998567434-3","Edwardo Lockman","HPID030000"
"9997951203","PractitionerRole/vhdir-practitionerrole-9997951203-0","Leopoldo Okuneva","9998269624"
"9997951203","PractitionerRole/vhdir-practitionerrole-9997951203-1","Leopoldo Okuneva","9992006923"
"9997951203","PractitionerRole/vhdir-practitionerrole-9997951203-2","Leopoldo Okuneva","9999177926"
"9997951203","PractitionerRole/vhdir-practitionerrole-9997951203-3","Leopoldo Okuneva","HPID050000"
"9997951203","PractitionerRole/vhdir-practitionerrole-9997951203-4","Leopoldo Okuneva","HPID060000"
"9995931035","PractitionerRole/vhdir-practitionerrole-9995931035-0","Cristian Pichardo","9998762106"
"9995931035","PractitionerRole/vhdir-practitionerrole-9995931035-1","Cristian Pichardo","9996643294"
"9995931035","PractitionerRole/vhdir-practitionerrole-9995931035-2","Cristian Pichardo","HPID090000"
"9992002740","PractitionerRole/vhdir-practitionerrole-9992002740-0","Gil Stiedemann","9990085657"
"9992002740","PractitionerRole/vhdir-practitionerrole-9992002740-1","Gil Stiedemann","9994521488"
"9992002740","PractitionerRole/vhdir-practitionerrole-9992002740-2","Gil Stiedemann","9999278250"
"9992002740","PractitionerRole/vhdir-practitionerrole-9992002740-3","Gil Stiedemann","HPID090000"
"9992002740","PractitionerRole/vhdir-practitionerrole-9992002740-4","Gil Stiedemann","HPID080000"
"9992002740","PractitionerRole/vhdir-practitionerrole-9992002740-5","Gil Stiedemann","HPID070000"
"9994729913","PractitionerRole/vhdir-practitionerrole-9994729913-0","Elinore Champlin","9992006923"
"9994729913","PractitionerRole/vhdir-practitionerrole-9994729913-1","Elinore Champlin","9998269624"
"9994729913","PractitionerRole/vhdir-practitionerrole-9994729913-2","Elinore Champlin","HPID060000"
"9994729913","PractitionerRole/vhdir-practitionerrole-9994729913-3","Elinore Champlin","HPID040000"
"9994729913","PractitionerRole/vhdir-practitionerrole-9994729913-4","Elinore Champlin","HPID050000"
"9999072442","PractitionerRole/vhdir-practitionerrole-9999072442-0","Jim Wintheiser","9998269624"
"9999072442","PractitionerRole/vhdir-practitionerrole-9999072442-1","Jim Wintheiser","9992006923"
"9999072442","PractitionerRole/vhdir-practitionerrole-9999072442-2","Jim Wintheiser","9999177926"
"9999072442","PractitionerRole/vhdir-practitionerrole-9999072442-3","Jim Wintheiser","HPID040000"
"9994325827","PractitionerRole/vhdir-practitionerrole-9994325827-0","Dominick Lind","9990085657"
"9994325827","PractitionerRole/vhdir-practitionerrole-9994325827-1","Dominick Lind","9994521488"
"9994325827","PractitionerRole/vhdir-practitionerrole-9994325827-2","Dominick Lind","9999278250"
"9994325827","PractitionerRole/vhdir-practitionerrole-9994325827-3","Dominick Lind","HPID080000"
"9994325827","PractitionerRole/vhdir-practitionerrole-9994325827-4","Dominick Lind","HPID090000"
"9992901604","PractitionerRole/vhdir-practitionerrole-9992901604-0","Raphael Pouros","9991892344"
"9992901604","PractitionerRole/vhdir-practitionerrole-9992901604-1","Raphael Pouros","9998864828"
"9992901604","PractitionerRole/vhdir-practitionerrole-9992901604-2","Raphael Pouros","HPID030000"
"9992901604","PractitionerRole/vhdir-practitionerrole-9992901604-3","Raphael Pouros","HPID020000"
"9992901604","PractitionerRole/vhdir-practitionerrole-9992901604-4","Raphael Pouros","HPID010000"
"9999971314","PractitionerRole/vhdir-practitionerrole-9999971314-0","Benjamín Guerra","9998762106"
"9999971314","PractitionerRole/vhdir-practitionerrole-9999971314-1","Benjamín Guerra","9996643294"
"9999971314","PractitionerRole/vhdir-practitionerrole-9999971314-2","Benjamín Guerra","HPID090000"
"9999971314","PractitionerRole/vhdir-practitionerrole-9999971314-3","Benjamín Guerra","HPID080000"
"9999971314","PractitionerRole/vhdir-practitionerrole-9999971314-4","Benjamín Guerra","HPID070000"
"9992406678","PractitionerRole/vhdir-practitionerrole-9992406678-0","Lilia Olivas","9997659264"
"9992406678","PractitionerRole/vhdir-practitionerrole-9992406678-1","Lilia Olivas","9994427431"
"9992406678","PractitionerRole/vhdir-practitionerrole-9992406678-2","Lilia Olivas","HPID020000"
"9993719700","PractitionerRole/vhdir-practitionerrole-9993719700-0","Nicolás Mendoza","9992006923"
"9993719700","PractitionerRole/vhdir-practitionerrole-9993719700-1","Nicolás Mendoza","9998269624"
"9993719700","PractitionerRole/vhdir-practitionerrole-9993719700-2","Nicolás Mendoza","HPID040000"
"9993719700","PractitionerRole/vhdir-practitionerrole-9993719700-3","Nicolás Mendoza","HPID050000"
"9996446072","PractitionerRole/vhdir-practitionerrole-9996446072-0","Odell Hickle","9998269624"
"9996446072","PractitionerRole/vhdir-practitionerrole-9996446072-1","Odell Hickle","9992006923"
"9996446072","PractitionerRole/vhdir-practitionerrole-9996446072-2","Odell Hickle","HPID040000"
"9996446072","PractitionerRole/vhdir-practitionerrole-9996446072-3","Odell Hickle","HPID050000"
"9993012804","PractitionerRole/vhdir-practitionerrole-9993012804-0","Cecilia Quesada","9999774646"
"9993012804","PractitionerRole/vhdir-practitionerrole-9993012804-1","Cecilia Quesada","9992307530"
"9993012804","PractitionerRole/vhdir-practitionerrole-9993012804-2","Cecilia Quesada","HPID020000"
"9993012804","PractitionerRole/vhdir-practitionerrole-9993012804-3","Cecilia Quesada","HPID010000"
"9993517850","PractitionerRole/vhdir-practitionerrole-9993517850-0","Maynard Halvorson","9998269624"
"9993517850","PractitionerRole/vhdir-practitionerrole-9993517850-1","Maynard Halvorson","9992006923"
"9993517850","PractitionerRole/vhdir-practitionerrole-9993517850-2","Maynard Halvorson","HPID040000"
"9993517850","PractitionerRole/vhdir-practitionerrole-9993517850-3","Maynard Halvorson","HPID060000"
"9993517850","PractitionerRole/vhdir-practitionerrole-9993517850-4","Maynard Halvorson","HPID050000"
"9991092610","PractitionerRole/vhdir-practitionerrole-9991092610-0","Jacobo Rivera","9992006923"
"9991092610","PractitionerRole/vhdir-practitionerrole-9991092610-1","Jacobo Rivera","9998269624"
"9991092610","PractitionerRole/vhdir-practitionerrole-9991092610-2","Jacobo Rivera","HPID040000"
"9999678492","PractitionerRole/vhdir-practitionerrole-9999678492-0","Pablo Collins","9992006923"
"9999678492","PractitionerRole/vhdir-practitionerrole-9999678492-1","Pablo Collins","9998269624"
"9999678492","PractitionerRole/vhdir-practitionerrole-9999678492-2","Pablo Collins","9999177926"
"9999678492","PractitionerRole/vhdir-practitionerrole-9999678492-3","Pablo Collins","HPID050000"
"9999678492","PractitionerRole/vhdir-practitionerrole-9999678492-4","Pablo Collins","HPID060000"
"9992608667","PractitionerRole/vhdir-practitionerrole-9992608667-0","Danny Lebsack","9992006923"
"9992608667","PractitionerRole/vhdir-practitionerrole-9992608667-1","Danny Lebsack","9998269624"
"9992608667","PractitionerRole/vhdir-practitionerrole-9992608667-2","Danny Lebsack","HPID060000"
"9992608667","PractitionerRole/vhdir-practitionerrole-9992608667-3","Danny Lebsack","HPID050000"
"9997456152","PractitionerRole/vhdir-practitionerrole-9997456152-0","Ramiro Lugo","9995935572"
"9997456152","PractitionerRole/vhdir-practitionerrole-9997456152-1","Ramiro Lugo","9998962430"
"9997456152","PractitionerRole/vhdir-practitionerrole-9997456152-2","Ramiro Lugo","HPID020000"
"9998567228","PractitionerRole/vhdir-practitionerrole-9998567228-0","Octavio Nikolaus","9991396014"
"9998567228","PractitionerRole/vhdir-practitionerrole-9998567228-1","Octavio Nikolaus","9990780047"
"9998567228","PractitionerRole/vhdir-practitionerrole-9998567228-2","Octavio Nikolaus","HPID020000"
"9998567228","PractitionerRole/vhdir-practitionerrole-9998567228-3","Octavio Nikolaus","HPID010000"
"9998567228","PractitionerRole/vhdir-practitionerrole-9998567228-4","Octavio Nikolaus","HPID030000"
"9994123797","PractitionerRole/vhdir-practitionerrole-9994123797-0","Gordon Boyle","9992006923"
"9994123797","PractitionerRole/vhdir-practitionerrole-9994123797-1","Gordon Boyle","HPID040000"
"9994123797","PractitionerRole/vhdir-practitionerrole-9994123797-2","Gordon Boyle","HPID060000"
"9994123797","PractitionerRole/vhdir-practitionerrole-9994123797-3","Gordon Boyle","HPID050000"
"9993214604","PractitionerRole/vhdir-practitionerrole-9993214604-0","María Eugenia Acevedo","9992006923"
"9993214604","PractitionerRole/vhdir-practitionerrole-9993214604-1","María Eugenia Acevedo","HPID060000"
"9998466134","PractitionerRole/vhdir-practitionerrole-9998466134-0","Jermaine Zboncak","9998269624"
"9998466134","PractitionerRole/vhdir-practitionerrole-9998466134-1","Jermaine Zboncak","9992006923"
"9998466134","PractitionerRole/vhdir-practitionerrole-9998466134-2","Jermaine Zboncak","HPID040000"
