"NPI","Resource ID","Name","References List"
"9990780047","HealthcareService/vhdir-counseling-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Counseling Service"
"9990780047","HealthcareService/vhdir-dentistry-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Dentistry Service"
"9990780047","HealthcareService/vhdir-dermatology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Dermatology Service"
"9990780047","HealthcareService/vhdir-emergency-medicine-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Emergency Medicine Service"
"9990780047","HealthcareService/vhdir-emergency-response-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Emergency Response Service"
"9990780047","HealthcareService/vhdir-family-health-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Family Health Service"
"9990780047","HealthcareService/vhdir-family-medicine-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Family Medicine Service"
"9990780047","HealthcareService/vhdir-general-practice-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. General Practice Service"
"9990780047","HealthcareService/vhdir-genetics-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Genetics Service"
"9990780047","HealthcareService/vhdir-home-health-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Home Health Service"
"9990780047","HealthcareService/vhdir-hospice-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Hospice Service"
"9990780047","HealthcareService/vhdir-hospitalist-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Hospitalist Service"
"9990780047","HealthcareService/vhdir-immunology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Immunology Service"
"9990780047","HealthcareService/vhdir-internal-medicine-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Internal Medicine Service"
"9990780047","HealthcareService/vhdir-internal-medicine--healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Internal Medicine  Service"
"9990780047","HealthcareService/vhdir-medical-genetics-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Medical Genetics Service"
"9990780047","HealthcareService/vhdir-miscellaneous-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Miscellaneous Service"
"9990780047","HealthcareService/vhdir-neurological-surgery-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Neurological Surgery Service"
"9990780047","HealthcareService/vhdir-nuclear-medicine-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Nuclear Medicine Service"
"9990780047","HealthcareService/vhdir-nutrition-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Nutrition Service"
"9990780047","HealthcareService/vhdir-obstetrics-and-gynecology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Obstetrics And Gynecology Service"
"9990780047","HealthcareService/vhdir-occupational-health-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Occupational Health Service"
"9990780047","HealthcareService/vhdir-ophthalmology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Ophthalmology Service"
"9990780047","HealthcareService/vhdir-org-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Org Service"
"9990780047","HealthcareService/vhdir-orthopaedic-surgery-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Orthopaedic Surgery Service"
"9990780047","HealthcareService/vhdir-otolaryngology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Otolaryngology Service"
"9990780047","HealthcareService/vhdir-pathology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Pathology Service"
"9990780047","HealthcareService/vhdir-pediatrics-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Pediatrics Service"
"9990780047","HealthcareService/vhdir-pharmacy-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Pharmacy Service"
"9990780047","HealthcareService/vhdir-phlebotomy-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Phlebotomy Service"
"9990780047","HealthcareService/vhdir-physical-medicine-and-rehab-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Physical Medicine And Rehabilitation Service"
"9990780047","HealthcareService/vhdir-plastic-surgery-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Plastic Surgery Service"
"9990780047","HealthcareService/vhdir-podiatry-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Podiatry Service"
"9990780047","HealthcareService/vhdir-preventive-medicine-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Preventive Medicine Service"
"9990780047","HealthcareService/vhdir-psychiatry-and-neurology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Psychiatry And Neurology Service"
"9990780047","HealthcareService/vhdir-public-health-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Public Health Service"
"9990780047","HealthcareService/vhdir-radiology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Radiology Service"
"9990780047","HealthcareService/vhdir-respiratory-therapy-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Respiratory Therapy Service"
"9990780047","HealthcareService/vhdir-sports-medicine-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Sports Medicine Service"
"9990780047","HealthcareService/vhdir-surgery-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Surgery Service"
"9990780047","HealthcareService/vhdir-urology-healthcareservice-9990780047","HARRINGTON MEMORIAL HOSPITAL, INC. Urology Service"
